视频ID,帧序号,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面,身体平面与Y轴夹角_度_X轴为0向上为正_0到180,左髋X轴位移,右髋X轴位移,肩线中心X轴位移,左手X轴位移,肩线旋转减髋线旋转_度,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__合规,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__超下限,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__超上限,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__偏差,肩线与Z轴夹角_度_左正右负_近端终点_XZ平面__审判_0标准1轻微2异常,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__合规,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__超下限,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__超上限,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__偏差,髋线与Z轴夹角_度_左正右负_近端终点_XZ平面__审判_0标准1轻微2异常,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__合规,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__超下限,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__超上限,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__偏差,身体平面与Y轴夹角_度_X轴为0向上为正_0到180__审判_0标准1轻微2异常,左髋X轴位移__合规,左髋X轴位移__超下限,左髋X轴位移__超上限,左髋X轴位移__偏差,左髋X轴位移__审判_0标准1轻微2异常,右髋X轴位移__合规,右髋X轴位移__超下限,右髋X轴位移__超上限,右髋X轴位移__偏差,右髋X轴位移__审判_0标准1轻微2异常,肩线中心X轴位移__合规,肩线中心X轴位移__超下限,肩线中心X轴位移__超上限,肩线中心X轴位移__偏差,肩线中心X轴位移__审判_0标准1轻微2异常,左手X轴位移__合规,左手X轴位移__超下限,左手X轴位移__超上限,左手X轴位移__偏差,左手X轴位移__审判_0标准1轻微2异常,肩线旋转减髋线旋转_度__合规,肩线旋转减髋线旋转_度__超下限,肩线旋转减髋线旋转_度__超上限,肩线旋转减髋线旋转_度__偏差,肩线旋转减髋线旋转_度__审判_0标准1轻微2异常,帧级加权偏差,帧级评分_0到100,异常指标数_帧级,轻微偏差指标数_帧级,帧级结论,帧级异常_连续过滤后,帧级结论_连续过滤后
1,312,-168.33427958909996,-161.70373475106032,163.63188582216188,-0.0024536848068237305,0.02980777621269226,0.015692278742790222,-0.06910887360572815,-6.63054483803964,0,1,0,2.9626159183626224,2,0,1,0,3.103736506802613,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8564262247292096,14.357377527079041,2,0,不标准,1,不标准
1,313,-168.35422729124946,-161.67137844147578,163.62661154358125,-0.002468705177307129,0.029807329177856445,0.015721812844276428,-0.06909686326980591,-6.682848849773677,0,1,0,2.9630110015163176,2,0,1,0,3.1030538119100153,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8563856207190117,14.36143792809883,2,0,不标准,1,不标准
1,314,-168.35670385815496,-161.66206027594413,163.62514797421895,-0.0024827122688293457,0.02980583906173706,0.015738412737846375,-0.06909158825874329,-6.69464358221083,0,1,0,2.9630600522719397,2,0,1,0,3.1028572053099883,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.856364789305684,14.363521069431595,2,0,不标准,1,不标准
1,315,-168.31137300996542,-161.6099360534988,163.62076539279056,-0.002499103546142578,0.0298101007938385,0.015762224793434143,-0.06908565759658813,-6.701436956466608,0,1,0,2.962162231844897,2,0,1,0,3.101757421654159,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8560827746116314,14.39172253883686,2,0,不标准,1,不标准
1,316,-168.34452259627264,-161.61751605531745,163.61664762767484,-0.002502948045730591,0.029810547828674316,0.015777990221977234,-0.0690816342830658,-6.727006540955188,0,1,0,2.962818790831179,2,0,1,0,3.101917354248262,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8561980440112151,14.380195598878487,2,0,不标准,1,不标准
1,317,-168.35603926801105,-161.61438400057938,163.61222675550218,-0.0025253593921661377,0.02980932593345642,0.01578347384929657,-0.0690767765045166,-6.741655267431668,0,1,0,2.9630468894340347,2,0,1,0,3.1018512701428596,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8562209166461497,14.377908335385026,2,0,不标准,1,不标准
1,318,-168.35759501604807,-161.60452076069978,163.60822421705103,-0.0025431811809539795,0.0298081636428833,0.015791669487953186,-0.06907251477241516,-6.753074255348281,0,1,0,2.963077702498929,2,0,1,0,3.101643162865586,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8561958868749903,14.380411312500973,2,0,不标准,1,不标准
1,319,-168.39021263128285,-161.62337582909083,163.60832518927296,-0.002551466226577759,0.02980998158454895,0.015800371766090393,-0.06906884908676147,-6.766836802192017,0,1,0,2.9637237252937543,2,0,1,0,3.1020409912661493,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8563432541025746,14.36567458974254,2,0,不标准,1,不标准
1,320,-168.38922144891393,-161.62342920814697,163.60605216195668,-0.00255739688873291,0.0298120379447937,0.015808895230293274,-0.06906592845916748,-6.765792240766956,0,1,0,2.9637040939871877,2,0,1,0,3.1020421175258948,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8563406416253763,14.365935837462374,2,0,不标准,1,不标准
1,321,-168.40271457871066,-161.64694303922298,163.6064243133174,-0.0025614500045776367,0.029812663793563843,0.015814408659934998,-0.06906342506408691,-6.755771539487682,0,1,0,2.9639713382157886,2,0,1,0,3.102538242472995,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8564484113913576,14.355158860864236,2,0,不标准,1,不标准
1,322,-168.4309520791149,-161.68178319275503,163.60250013847426,-0.0025652945041656494,0.029817521572113037,0.015823230147361755,-0.06906229257583618,-6.749168886359854,0,1,0,2.9645306086835626,2,0,1,0,3.103273344688886,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8566311463584633,14.336885364153673,2,0,不标准,1,不标准
1,323,-168.47733470072635,-161.7368213492964,163.5964254701819,-0.0025707483291625977,0.02981853485107422,0.015827417373657227,-0.06906077265739441,-6.740513351429939,0,1,0,2.9654492604804243,2,0,1,0,3.1044346102612344,2,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,0.8569247817517636,14.307521824823644,2,0,不标准,1,不标准
